tx_id	ERR9871746	ERR9871747	ERR9871748	ERR9871749	gene_id	prop_ERR9871746	prop_ERR9871747	prop_ERR9871748	prop_ERR9871749	prop_mean	prop_sd	prop_max	prop_min	prop_range
XM_016053014.3	41.869	38	142	67	LOC107440143	0.529987341771481	0.999999999997368	0.999999999999296	0.999999999998507	0.882496835441663	0.235006329113455	0.999999999999296	0.529987341771481	0.470012658227815
XM_043043500.1	37.131	0	0	0	LOC107440143	0.470012658227253	0	0	0	0.117503164556813	0.235006329113627	0.470012658227253	0	0.470012658227253
XR_001583548.4	0	0	64.066	57.128	LOC107439517	0	0	0.221772979185124	0.469833541679987	0.172901630216278	0.223865224527631	0.469833541679987	0	0.469833541679987
XR_006225342.2	23.02	0	0	0	LOC122269697	0.469795918366388	0	0	0	0.117448979591597	0.234897959183194	0.469795918366388	0	0.469795918366388
XR_006225345.2	25.98	21	37	17	LOC122269697	0.530204081631571	0.999999999995238	0.999999999997297	0.999999999994118	0.882551020404556	0.23489795918199	0.999999999997297	0.530204081631571	0.469795918365726
XM_071181131.1	543.417	519.899	4058.402	1203.958	LOC107456962	0.107203985006903	0.247806959008568	0.576969209984466	0.434798687324402	0.341694710331085	0.206416448658677	0.576969209984466	0.107203985006903	0.469765224977563
XM_071187235.1	76.457	0	171.763	73.268	LOC107457161	0.267332167832074	0	0.397599537036945	0.469666666666366	0.283649592883846	0.206809325559074	0.469666666666366	0	0.469666666666366
XM_016072994.3	0	0	434.434	0	LOC107455433	0	0	0.469658378378328	0	0.117414594594582	0.234829189189164	0.469658378378328	0	0.469658378378328
XM_043048171.2	0	187.834	0	0	LOC107446997	0	0.469584999999883	0	0	0.117396249999971	0.234792499999941	0.469584999999883	0	0.469584999999883
XM_016051906.3	195.351	64.11	70.874	65.859	LOC107439340	0.610469967281162	0.51287999999959	0.141183266932243	0.359885245901443	0.406104620028609	0.204520358234187	0.610469967281162	0.141183266932243	0.469286700348919
XM_071178496.1	1579.141	548.697	383.256	0	LOC107438376	0.469005346005332	0.394746043165439	0.105901077645756	0	0.242413116704132	0.225054819116025	0.469005346005332	0	0.469005346005332
XR_011636379.1	1787.859	841.303	3235.744	1423	LOC107438376	0.530994653994638	0.605253956834489	0.894098922354217	0.99999999999993	0.757586883295818	0.225054819116021	0.99999999999993	0.530994653994638	0.469005346005292
XM_071187345.1	5.322	2.124	17	14	LOC122270917	0.665249999991684	0.530999999986725	0.999999999994118	0.999999999992857	0.799062499991346	0.238407946511232	0.999999999994118	0.530999999986725	0.469000000007393
XR_011638157.1	2.678	1.876	0	0	LOC122270917	0.334749999995816	0.468999999988275	0	0	0.200937499996023	0.238407946503183	0.468999999988275	0	0.468999999988275
XM_071179720.1	486.031	537.511	351.438	206.583	LOC107444553	0.206294991511027	0.584886833514626	0.117067954696865	0.173453400503764	0.27042579505657	0.212854235864683	0.584886833514626	0.117067954696865	0.467818878817761
XM_071187993.1	0	0	14.468	7.479	LOC107457392	0	0	0.289359999999421	0.467437499997079	0.189199374999125	0.230247267086891	0.467437499997079	0	0.467437499997079
XR_011636422.1	9.54	8.766	58	18.929	LOC107445674	0.681428571423704	0.515647058820496	0.983050847455961	0.946449999995268	0.781644119423857	0.222503363778404	0.983050847455961	0.515647058820496	0.467403788635465
XM_071182029.1	4330	1689	4271.949	1036.116	LOC107452053	0.999999999999977	0.999999999999941	0.827736678938174	0.533255790015413	0.840248117238376	0.220183372937083	0.999999999999977	0.533255790015413	0.466744209984564
XM_016063254.3	0	0	29	14	LOC107448147	0	0	0.292926334077138	0.466666666665111	0.189898250185562	0.230462023826084	0.466666666665111	0	0.466666666665111
XM_016073982.3	0	0	190.697	646.793	LOC107456194	0	0	0.0553868719140269	0.466661616161582	0.130512122018902	0.225615538474528	0.466661616161582	0	0.466661616161582
XM_016074919.4	545.781	185.257	740.006	432	LOC107456927	0.683080955044915	0.53388184438025	0.658368327402077	0.999999999999769	0.718832781706752	0.198490971419025	0.999999999999769	0.53388184438025	0.466118155619519
XM_021148469.3	185.448	56.298	156.797	0	LOC107437210	0.465949748743602	0.436418604650825	0.245763322883974	0	0.2870329190696	0.214800986338602	0.465949748743602	0	0.465949748743602
XM_071187584.1	1426.69	478.994	1082.505	262.72	LOC107437280	0.742680895366958	0.67750212164064	0.435090434083584	0.276838777660666	0.533028057187962	0.216064645280091	0.742680895366958	0.276838777660666	0.465842117706291
XR_001583567.3	31.968	13.631	23.856	0	LOC107439826	0.465585039759306	0.454366666665152	0.309332088535795	0	0.307320948740063	0.216887202545488	0.465585039759306	0	0.465585039759306
XR_001583568.3	36.694	16.369	53.265	44.263	LOC107439826	0.534414960239238	0.545633333331515	0.690667911462908	0.999999999997741	0.69267905125785	0.216887202545532	0.999999999997741	0.534414960239238	0.465585039758503
XM_016075639.3	9.658	5.59	35.532	8.521	LOC107457392	0.333034482757472	0.79857142856002	0.710639999998579	0.532562499996672	0.593702102828186	0.206019069997719	0.79857142856002	0.333034482757472	0.465536945802548
XM_016065839.4	583.13	264.784	703.946	0	LOC107450104	0.438443609022523	0.465350554218818	0.440792736380686	0	0.336146724905507	0.22442793230169	0.465350554218818	0	0.465350554218818
XM_016053074.3	189.56	69.323	544.782	275.494	LOC107440216	0.232303921568599	0.216634374999932	0.486847184986552	0.68191584158399	0.404425330784768	0.222624922398501	0.68191584158399	0.216634374999932	0.465281466584057
XM_016053075.3	626.44	250.677	574.218	128.506	LOC107440216	0.767696078431279	0.783365624999755	0.513152815013359	0.318084158415763	0.595574669215039	0.222624922398495	0.783365624999755	0.318084158415763	0.465281466583992
XM_043049224.2	261.098	159.115	165.72	51.662	LOC107453087	0.608620046619905	0.750542452829835	0.33144066288126	0.285425414364483	0.494007144173871	0.222770944278686	0.750542452829835	0.285425414364483	0.465117038465352
XM_043039564.2	834.402	350	735.261	317.269	LOC107437949	0.8991400862068	0.999999999999714	0.535904518950398	0.62331827111972	0.764590719069158	0.220436192143188	0.999999999999714	0.535904518950398	0.464095481049316
XM_071187483.1	442.879	69.477	693.044	444.637	LOC107438020	0.461813347236657	0.196818696883797	0.413017878426674	0.660679049034077	0.433082242895301	0.190480816546536	0.660679049034077	0.196818696883797	0.46386035215028
XM_071186770.1	0	94.385	631.965	263.907	LOC107455859	0	0.323235194399909	0.423569034852519	0.463808435852291	0.302653166276179	0.210249238702072	0.463808435852291	0	0.463808435852291
XM_016053664.4	320.461	142	498.072	110.459	LOC107440681	0.84554353561983	0.999999999999296	0.978530451866212	0.536208737863817	0.840070681337289	0.213783790972787	0.999999999999296	0.536208737863817	0.463791262135478
XM_071180733.1	43.022	39.015	62.107	0	LOC107456573	0.190967845031076	0.463663913482128	0.200993527508026	0	0.213906321505307	0.19046231742943	0.463663913482128	0	0.463663913482128
XM_016063818.4	535.055	151.624	777	161.517	LOC107448565	0.891758333333185	0.689199999999687	0.999999999999871	0.536601328903476	0.779389915559055	0.206862264440912	0.999999999999871	0.536601328903476	0.463398671096395
XM_016063815.4	64.945	68.376	0	139.483	LOC107448565	0.108241666666649	0.310799999999859	0	0.463398671096192	0.220610084440675	0.206862264440792	0.463398671096192	0	0.463398671096192
XR_011636409.1	126	27.931	204.023	89.073	LOC122270276	0.807278318810349	0.536969394031573	0.99999999999951	0.999999999998877	0.836061928210077	0.219116576989862	0.99999999999951	0.536969394031573	0.463030605967937
XR_006225711.2	30.08	24.085	0	0	LOC122270276	0.19272168118901	0.463030605966504	0	0	0.163938071788879	0.219116576989362	0.463030605966504	0	0.463030605966504
XM_071183440.1	48.031	21.274	0	0	LOC107456523	0.425053097344757	0.46247826086856	0	0	0.221882839553329	0.256663397848483	0.46247826086856	0	0.46247826086856
XM_016065903.3	157.357	153.922	357.197	0	LOC107450161	0.176014541387005	0.462228228228089	0.315544774253705	0	0.2384468859672	0.197295791980433	0.462228228228089	0	0.462228228228089
XM_043054714.2	128.489	60.528	0	0	LOC110282118	0.380144970414089	0.462049328620476	0	0	0.210548574758641	0.245409162609563	0.462049328620476	0	0.462049328620476
XM_071184839.1	0	134.765	183.566	0	LOC107439938	0	0.461523972602582	0.189634493424044	0	0.162789616506656	0.218299321585085	0.461523972602582	0	0.461523972602582
XM_071182588.1	57.344	44.254	0	42.568	LOC107454441	0.351803680981379	0.460979166666186	0	0.434367346938332	0.311787548646475	0.212991949906277	0.460979166666186	0	0.460979166666186
XR_011638019.1	47.494	8.842	149.857	39.927	LOC122270410	0.348244990137667	0.215663796677442	0.676271362362224	0.475310111663442	0.428872565210194	0.196062401116071	0.676271362362224	0.215663796677442	0.460607565684783
XM_043040631.2	374.384	415.828	1894.035	806.285	LOC107448983	0.157834738617194	0.436335781741822	0.617754403131095	0.610821969696923	0.455686723296759	0.215579174349119	0.617754403131095	0.157834738617194	0.459919664513901
XM_071182755.1	679.801	151.246	833.374	470	LOC107452331	0.899207671957553	0.540164285714093	0.774511872222858	0.999999999999787	0.803470957473573	0.198291212671389	0.999999999999787	0.540164285714093	0.459835714285694
XM_043054143.2	35.839	0	51.357	0	LOC107437470	0.45947435897377	0	0.315073619631709	0	0.19363699465137	0.23123359729339	0.45947435897377	0	0.45947435897377
XM_071185356.1	42.161	35	111.643	59	LOC107437470	0.540525641024948	0.999999999997143	0.684926380367678	0.999999999998305	0.806363005347019	0.231233597292718	0.999999999998305	0.540525641024948	0.459474358973357
XM_016072591.3	0	0	11.124	20.644	LOC107455131	0	0	0.0904390243901704	0.458755555554536	0.137298644986177	0.218504161077569	0.458755555554536	0	0.458755555554536
XM_043046066.2	128.788	88.591	118.025	40.201	LOC107448856	0.499176359781358	0.757188034187387	0.298797468354355	0.332239669421213	0.471850382936078	0.209445893415238	0.757188034187387	0.298797468354355	0.458390565833032
XM_016052695.3	121.666	0	205.333	156.28	LOC107439919	0.173313390313366	0	0.237929316338327	0.45829912023447	0.217385456721541	0.189437964574769	0.45829912023447	0	0.45829912023447
XM_016049564.3	1263.572	885.362	1835.246	1402.78	LOC107437527	0.506644747393725	0.927080628272154	0.523160205245139	0.963447802197736	0.730083345777188	0.249003943855027	0.963447802197736	0.506644747393725	0.456803054804011
XM_043050617.2	138.891	98.192	606.279	193.348	LOC107440433	0.296142857142794	0.463169811320536	0.752207196029683	0.547728045325624	0.514811977454659	0.189669058122614	0.752207196029683	0.296142857142794	0.456064338886889
XM_043050618.2	330.109	113.808	199.721	159.652	LOC107440433	0.703857142856993	0.536830188678992	0.247792803970193	0.452271954674093	0.485188022545068	0.189669058122558	0.703857142856993	0.247792803970193	0.4560643388868
XM_043042673.2	1704.703	459.16	2678.328	1115	LOC107454939	0.810990960989495	0.544027791436202	0.94573728813556	0.99999999999991	0.825189010140292	0.203587806614396	0.99999999999991	0.544027791436202	0.455972208563709
XM_016050329.4	0	0	19.141	0	LOC107438133	0	0	0.45573809523701	0	0.113934523809253	0.227869047618505	0.45573809523701	0	0.45573809523701
XM_043051693.2	130.876	41.886	183.297	23.834	LOC107445679	0.574017543859397	0.551131578946643	0.786682403433139	0.331027777777318	0.560714826004124	0.186267090579435	0.786682403433139	0.331027777777318	0.455654625655821
XM_016070769.3	75	20.702	66.733	39	LOC107453812	0.999999999998667	0.544789473682777	0.767045977010613	0.999999999997436	0.827958862672373	0.218396877545605	0.999999999998667	0.544789473682777	0.45521052631589
XM_016070770.3	0	17.298	20.267	0	LOC107453812	0	0.455210526314591	0.232954022988238	0	0.172041137325707	0.218396877545384	0.455210526314591	0	0.455210526314591
XM_071184354.1	118.521	38.487	200.929	65.728	LOC107454794	0.644135869564867	0.392724489795518	0.847801687763355	0.831999999998947	0.679165511780672	0.212188654698809	0.847801687763355	0.392724489795518	0.455077197967838
XM_071182346.1	525.348	326.101	492.853	284.051	LOC107443293	0.473713255184808	0.797312958435013	0.342259027777754	0.526020370370273	0.534826402941962	0.191305818721997	0.797312958435013	0.342259027777754	0.455053930657259
XM_016064178.3	30.418	6.541	116	46	LOC107448827	0.894647058820898	0.545083333328791	0.999999999999138	0.999999999997826	0.859932598036663	0.215694929208899	0.999999999999138	0.545083333328791	0.454916666670347
XM_016064179.3	3.582	5.459	0	0	LOC107448827	0.105352941176161	0.454916666662876	0	0	0.140067401959759	0.215694929205659	0.454916666662876	0	0.454916666662876
XM_043050942.2	123.858	55.005	359.64	0	LOC107439545	0.276429260105638	0.369161073825256	0.454573032003583	0	0.275040841483619	0.197264473705757	0.454573032003583	0	0.454573032003583
XM_043046105.2	24	12	20	6	LOC107455153	0.999999999995833	0.999999999991667	0.666666666664445	0.545454545449587	0.803030303025383	0.232761992358392	0.999999999995833	0.545454545449587	0.454545454546247
XM_071180991.1	0	0	10	5	LOC107455153	0	0	0.333333333332222	0.454545454541322	0.196969696968386	0.232761992357914	0.454545454541322	0	0.454545454541322
XM_016068233.2	1800.634	582.525	1228.535	354.896	LOC107451977	0.734053811659163	0.657477426636495	0.399523577235759	0.27966587864458	0.517680173543999	0.213676241910525	0.734053811659163	0.27966587864458	0.454387933014583
XM_043051107.2	652.366	303.475	1846.465	914.104	LOC107451977	0.265946188340796	0.342522573363392	0.600476422764208	0.720334121355341	0.482319826455935	0.213676241910528	0.720334121355341	0.265946188340796	0.454387933014545
XM_071181960.1	69.574	18.82	241.653	77.277	LOC107439237	0.22662540716605	0.140447761193925	0.593742014741869	0.532944827585839	0.373440002671921	0.22346862250689	0.593742014741869	0.140447761193925	0.453294253547944
XM_071179475.1	1.108	0	18.722	9.961	LOC122269728	0.0461666666664743	0	0.312033333332813	0.452772727270669	0.202743181817489	0.216086490159289	0.452772727270669	0	0.452772727270669
XM_071187445.1	0	6.786	0	0	LOC107446663	0	0.452399999996984	0	0	0.113099999999246	0.226199999998492	0.452399999996984	0	0.452399999996984
XM_071183274.1	0	0	0	202.622	LOC107450161	0	0	0	0.452280240445791	0.113070060111448	0.226140120222895	0.452280240445791	0	0.452280240445791
XR_011637257.1	89.992	0	0	37.072	LOC107448524	0.452221105527411	0	0	0.291905511810794	0.186031654334551	0.224560051695276	0.452221105527411	0	0.452221105527411
XM_043044671.2	652.649	383.927	530.658	410.057	LOC107453108	0.611667291471358	0.7998479166665	0.348200787401552	0.626998470947916	0.596678616621832	0.186335673838696	0.7998479166665	0.348200787401552	0.451647129264948
XM_016056132.3	65.206	0	9.524	70.392	LOC107442547	0.164246851385349	0	0.025129287598938	0.45123076923048	0.160151727053692	0.207061515555516	0.45123076923048	0	0.45123076923048
XM_043047428.2	331.794	155	369.476	85.608	LOC107442547	0.835753148614399	0.999999999999355	0.974870712400798	0.548769230768879	0.839848272945858	0.207061515555594	0.999999999999355	0.548769230768879	0.451230769230476
XM_071178435.1	0	0	37.892	2.383	LOC107450862	0	0	0.451095238094701	0.0744687499997673	0.131390997023617	0.216007817885374	0.451095238094701	0	0.451095238094701
XM_071179374.1	146.005	69.566	114.734	49.17	LOC107442438	0.52519784172643	0.740063829786447	0.289003246859491	0.317225806451408	0.467872681205944	0.209811781374801	0.740063829786447	0.289003246859491	0.451060582926956
XM_016056101.4	648.405	239.39	225.817	94.419	LOC107442512	0.641984512886557	0.63163755049469	0.19104653130286	0.210756696428524	0.418856322778158	0.25183645200042	0.641984512886557	0.19104653130286	0.450937981583697
XM_021148057.3	0	0	69.868	7.585	LOC107444729	0	0	0.45076129032229	0.154795918367031	0.15138930217233	0.21250304621127	0.45076129032229	0	0.45076129032229
XM_021146293.3	125.314	0	51.98	214.441	LOC107438289	0.16338179480859	0	0.050125361620053	0.450506302520914	0.166003364737389	0.201604913090715	0.450506302520914	0	0.450506302520914
XM_016055598.4	126	53	134	25.844	LOC107442126	0.999999999999206	0.999999999998113	0.999999999999254	0.549872340424362	0.887468085105234	0.225063829787248	0.999999999999254	0.549872340424362	0.450127659574892
XM_071180174.1	0	0	0	21.156	LOC107442126	0	0	0	0.45012765957351	0.112531914893378	0.225063829786755	0.45012765957351	0	0.45012765957351
XM_016047777.3	230.582	76.527	85.263	61.357	LOC107436177	0.573587064676474	0.500176470587908	0.123748911465875	0.199210392173987	0.349180709726061	0.220958913038805	0.573587064676474	0.123748911465875	0.4498381532106
XM_071179890.1	0	420.873	1717.231	765.251	LOC107437970	0	0.328294071762845	0.390812699135175	0.449091225992477	0.292049499222624	0.200850568531792	0.449091225992477	0	0.449091225992477
XM_016053911.3	372.085	136.632	289.084	80.872	LOC107440849	0.828697104676876	0.742565217390901	0.517144901609925	0.379680751173531	0.617021993712808	0.205648367000692	0.828697104676876	0.379680751173531	0.449016353503345
XM_043046664.2	76.915	47.368	269.916	132.128	LOC107440849	0.171302895322902	0.257434782608556	0.482855098389896	0.620319248826	0.382978006286838	0.205648367000669	0.620319248826	0.171302895322902	0.449016353503098
XM_071178751.1	79.61	34.114	0	0	LOC107445679	0.349166666666514	0.448868421052041	0	0	0.199508771929639	0.233941032613824	0.448868421052041	0	0.448868421052041
XM_071185191.1	0	0	0	124.75	LOC107452822	0	0	0	0.448742621376174	0.112185655344044	0.224371310688087	0.448742621376174	0	0.448742621376174
XM_043051383.2	67.35	13.736	92.901	28.833	LOC107453334	0.792352941175538	0.352205128204225	0.800870689654482	0.655295454543965	0.650181053394553	0.209551919774478	0.800870689654482	0.352205128204225	0.448665561450257
XM_016070118.3	17.65	25.264	23.099	15.167	LOC107453334	0.207647058823285	0.647794871793211	0.199129310344656	0.344704545453762	0.349818946603728	0.209551919773754	0.647794871793211	0.199129310344656	0.448665561448555
XM_016058764.4	67.275	28.093	0	0	LOC107444585	0.448497010019634	0.432199999999335	0	0	0.220174252504742	0.254322369006929	0.448497010019634	0	0.448497010019634
XM_016064919.4	0	74.246	160.849	137.957	LOC107449406	0	0.351876777251018	0.197360978357004	0.447912337662192	0.249287523317554	0.19563316628272	0.447912337662192	0	0.447912337662192
XM_016053511.4	95.997	23.844	98.347	67.246	LOC107440555	0.662048275861612	0.372556678801312	0.489286122954369	0.820073170730707	0.585991062087	0.196201609384692	0.820073170730707	0.372556678801312	0.447516491929396
XM_043055883.2	78.225	37	81.251	45.721	LOC107447525	0.977812499998778	0.999999999997297	0.552724131127984	0.914401711963932	0.861234585771998	0.208847387824021	0.999999999997297	0.552724131127984	0.447275868869314
XM_016052428.3	175.476	92.561	417	181	LOC107439743	0.553552050473011	0.723132812499435	0.99999999999976	0.999999999999448	0.819171215742914	0.21998107061574	0.99999999999976	0.553552050473011	0.446447949526749
XM_043044322.2	141.524	35.439	0	0	LOC107439743	0.446447949526673	0.276867187499784	0	0	0.180828784256614	0.219981070615717	0.446447949526673	0	0.446447949526673
XM_071184719.1	296.365	127.806	995.491	274.298	LOC107437715	0.246354945968392	0.291794520547879	0.691793606671251	0.517543396226317	0.43687161735346	0.207233461453046	0.691793606671251	0.246354945968392	0.44543866070286
XM_071184844.1	223.953	129.977	370.718	0	LOC107439938	0.270474637681127	0.445126712328615	0.382973536129647	0	0.274643721534847	0.196847109807605	0.445126712328615	0	0.445126712328615
XM_043046682.2	0	0	123.607	24.242	LOC107442048	0	0	0.444629496402718	0.232065248606927	0.169173686252411	0.213752757644131	0.444629496402718	0	0.444629496402718
XM_043046681.2	201	80.777	154.393	80.22	LOC107442048	0.999999999999503	0.897522222221225	0.555370503596923	0.767934751392116	0.805206869302441	0.191723680117806	0.999999999999503	0.555370503596923	0.44462949640258
XM_043044753.2	551.791	194.766	1038.34	713.069	LOC107436121	0.376637834768077	0.339905759162244	0.469625878677171	0.784462112386065	0.492657896248389	0.2020511852967	0.784462112386065	0.339905759162244	0.444556353223821
XM_043044754.2	913.253	378.234	1172.654	195.922	LOC107436121	0.623362165231855	0.660094240837581	0.530374121322784	0.215537887613825	0.507342103751511	0.202051185296694	0.660094240837581	0.215537887613825	0.444556353223756
XM_043050295.2	11.924	2.152	43.459	15.63	LOC107440950	0.186312499999709	0.0672499999997898	0.511282352940575	0.446571428570153	0.302854070377557	0.210703775968961	0.511282352940575	0.0672499999997898	0.444032352940785
XM_071185263.1	47.613	29.848	41.541	17.438	LOC107440950	0.743953124998838	0.932749999997085	0.488717647058248	0.498228571427148	0.66591233587033	0.213548204055096	0.932749999997085	0.488717647058248	0.444032352938837
XM_043044748.2	0	15.983	34.415	0	LOC107449563	0	0.443972222220989	0.253051470588049	0	0.17425592320226	0.215782200213032	0.443972222220989	0	0.443972222220989
XM_071184883.1	250.126	0	188.355	179.108	LOC107453074	0.305032079307377	0	0.172961432506871	0.443336633663257	0.230332536369376	0.189116620147357	0.443336633663257	0	0.443336633663257
XM_043048936.2	65.493	80.698	407.947	146.772	LOC107439911	0.0971706231453862	0.28216083916074	0.540327152317809	0.485999999999839	0.351414653655944	0.202679768332185	0.540327152317809	0.0971706231453862	0.443156529172423
XM_016058613.4	114.935	96.497	335.758	59.33	LOC107444464	0.348287878787773	0.790959016392794	0.742827433628154	0.361768292682706	0.560960655372857	0.238664393629292	0.790959016392794	0.348287878787773	0.442671137605021
XM_071184151.1	2.583	0	20.247	11.058	LOC107453976	0.0385522388059126	0	0.289242857142444	0.442319999998231	0.192528773986647	0.210178791089953	0.442319999998231	0	0.442319999998231
XM_071184148.1	64.417	16	49.753	13.942	LOC107453976	0.961447761192595	0.99999999999375	0.710757142856127	0.557679999997769	0.80747122601006	0.210178791089484	0.99999999999375	0.557679999997769	0.442319999995981
XR_011637151.1	2091.885	819.498	2005.761	478.703	LOC107442871	0.737581973238944	0.745786003032226	0.495315060137561	0.303491942329899	0.570543744684658	0.212593225847644	0.745786003032226	0.303491942329899	0.442294060702327
XM_043042665.2	523.07	0	0	0	LOC107441893	0.44215516301335	0	0	0	0.110538790753337	0.221077581506675	0.44215516301335	0	0.44215516301335
XM_043052342.2	154.054	0	343.249	103.071	LOC107456875	0.370093475905421	0	0.44214259124002	0.328553987587197	0.28519751368316	0.195837081449028	0.44214259124002	0	0.44214259124002
XM_016074844.4	262.203	177.588	433.082	210.64	LOC107456875	0.629906524094338	0.999999999999437	0.557857408759851	0.671446012412484	0.714802486316528	0.195837081448848	0.999999999999437	0.557857408759851	0.442142591239586
XM_043048948.2	213.02	196.228	77.732	0	LOC107445829	0.19208295761946	0.441954954954855	0.0484915782907019	0	0.170632372716254	0.198418624383731	0.441954954954855	0	0.441954954954855
XM_016075545.3	0	0	7.952	0	LOC107457388	0	0	0.441777777775324	0	0.110444444443831	0.220888888887662	0.441777777775324	0	0.441777777775324
XM_071180635.1	0	44.16	44.11	0	LOC107451338	0	0.441599999999558	0.115774278215193	0	0.139343569553688	0.208764398299459	0.441599999999558	0	0.441599999999558
XM_016071516.4	35.322	5.722	14.304	0	LOC107454330	0.441519481005936	0.238416666665673	0.12331034482748	0	0.200811623124772	0.187693161183505	0.441519481005936	0	0.441519481005936
XM_071180755.1	0	0	372.836	149.634	LOC107445412	0	0	0.365167482859905	0.441398230088365	0.201641428237068	0.234906098783778	0.441398230088365	0	0.441398230088365
XM_016048029.3	127.942	47.839	194.04	0	LOC107436355	0.441179310344675	0.427133928571047	0.427400881057175	0	0.323928529993224	0.216051938020239	0.441179310344675	0	0.441179310344675
XM_021146012.3	0	0	264.906	0	LOC110282490	0	0	0.440775374375967	0	0.110193843593992	0.220387687187983	0.440775374375967	0	0.440775374375967
XM_043052552.2	0	0	118.528	0	LOC107456980	0	0	0.440624535315821	0	0.110156133828955	0.220312267657911	0.440624535315821	0	0.440624535315821
XM_016056007.3	128.171	21.975	251.92	104.496	LOC107442438	0.461046762589762	0.233776595744432	0.634560792344405	0.674167741935049	0.500887973153412	0.200690566843574	0.674167741935049	0.233776595744432	0.440391146190617
XM_071177404.1	0	0	4.983	5.282	LOC107455303	0	0	0.164108813067567	0.440166666662999	0.151068869932641	0.207678584288928	0.440166666662999	0	0.440166666662999
XM_016075725.4	89.756	0	139.071	54.529	LOC107457549	0.391947598253104	0	0.440098101265684	0.403918518518219	0.308991054509252	0.207008486983048	0.440098101265684	0	0.440098101265684
XM_016075724.3	139.244	76	176.929	80.471	LOC107457549	0.608052401746459	0.999999999998684	0.559901898734	0.59608148148104	0.691008945490046	0.207008486982631	0.999999999998684	0.559901898734	0.440098101264684
XR_006225340.2	0	0	22.863	0	LOC107446674	0	0	0.439673076922231	0	0.109918269230558	0.219836538461116	0.439673076922231	0	0.439673076922231
XM_043039683.2	1596.413	199.953	2362.051	734.905	LOC107453652	0.509385130823213	0.158441362915994	0.597836243988848	0.473826563507384	0.43487232530886	0.191521022884548	0.597836243988848	0.158441362915994	0.439394881072855
XM_043039681.2	1537.587	1062.047	1588.949	816.095	LOC107453652	0.490614869176755	0.841558637083927	0.402163756011126	0.526173436492552	0.56512767469109	0.191521022884526	0.841558637083927	0.402163756011126	0.439394881072801
XM_016055964.4	22.238	0	17.406	5.095	LOC107442401	0.438714513996254	0	0.133905698262031	0.141127915350559	0.178437031902211	0.185255815826767	0.438714513996254	0	0.438714513996254
XR_006226188.2	28.451	12	112.581	31.007	LOC107442401	0.561285486001773	0.999999999991667	0.8660943017372	0.858872084646671	0.821562968094328	0.185255815824768	0.999999999991667	0.561285486001773	0.438714513989894
XM_071186033.1	256.59	66.55	380.734	104.144	LOC107449561	0.543622881355817	0.315402843601746	0.753928712871138	0.536824742267765	0.537444795024116	0.179077700169501	0.753928712871138	0.315402843601746	0.438525869269392
XM_043051428.2	215.41	144.45	124.266	89.856	LOC107449561	0.456377118643971	0.68459715639778	0.246071287128664	0.46317525773172	0.462555204975534	0.179077700169386	0.68459715639778	0.246071287128664	0.438525869269116
XM_071184953.1	49.584	10.679	126.388	27.29	LOC107447237	0.275466666666514	0.175065573770205	0.61353100227639	0.384366197182557	0.362107359973916	0.188149358458987	0.61353100227639	0.175065573770205	0.438465428506185
XM_016056537.3	174	86	192.646	73.567	LOC107442863	0.999999999999425	0.999999999998837	0.564944281524761	0.561580152671327	0.781631108548588	0.252154416773286	0.999999999999425	0.561580152671327	0.438419847328098
XM_016056527.3	0	0	148.354	57.433	LOC107442863	0	0	0.435055718474946	0.43841984732791	0.218368891450714	0.252154416773482	0.43841984732791	0	0.43841984732791
XM_043054098.2	81.908	25.257	162.793	46.492	LOC107448489	0.306772684541775	0.260381443298701	0.698679404809122	0.474403322414593	0.435059213766048	0.198337524678504	0.698679404809122	0.260381443298701	0.438297961510421
XM_016052090.3	1116.676	215.687	233.435	0	LOC107439468	0.437912156862728	0.22467395833331	0.0798614437222005	0	0.18561188972956	0.192194519900027	0.437912156862728	0	0.437912156862728
XM_043038840.2	0	0	25.76	62.586	LOC107443458	0	0	0.0844590163934149	0.43766433566403	0.130530838014361	0.208590665715938	0.43766433566403	0	0.43766433566403
XM_071185030.1	22.383	57.304	0	0	LOC110282118	0.0662218934911047	0.437438453728321	0	0	0.125915086804856	0.210015319788401	0.437438453728321	0	0.437438453728321
XM_016056966.4	123.117	38.818	226.833	79	LOC107443179	0.672774168164486	0.562579710144112	0.969371794871381	0.999999999998734	0.801181418294678	0.216976210848249	0.999999999998734	0.562579710144112	0.437420289854622
XM_016056963.4	56.604	30.182	3.629	0	LOC107443179	0.309313165645545	0.437420289854438	0.0155085470085404	0	0.190560500627131	0.217561057982408	0.437420289854438	0	0.437420289854438
XM_071180249.1	6.499	33.242	0	0	LOC107451321	0.038229636644899	0.43739473684153	0	0	0.118906093371607	0.213089202581988	0.43739473684153	0	0.43739473684153
XM_043052362.2	168.413	51.483	375.318	82.748	LOC107443303	0.378456179775196	0.284436464088241	0.721765384615246	0.422185827478496	0.451710963989295	0.188986900351145	0.721765384615246	0.284436464088241	0.437328920527005
XM_016073653.3	708	277	1022	220.837	LOC107455925	0.999999999999859	0.999999999999639	0.999999999999902	0.563359693877407	0.890839923469202	0.218320153061196	0.999999999999902	0.563359693877407	0.436640306122495
XM_016073654.3	0	0	0	171.163	LOC107455925	0	0	0	0.436640306122338	0.109160076530584	0.218320153061169	0.436640306122338	0	0.436640306122338
