p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
9.97004966089901e-13	0.421759214646924	0.347	0.258	1.15842007009986e-08	5	LOC107439499
2.29657645944309e-12	0.488239564118521	0.301	0.218	2.66839218822692e-08	5	LOC107449610
4.39725679471951e-12	0.426904483270296	0.389	0.304	5.1091726697846e-08	5	LOC107450753
5.42585366118607e-12	0.383945370808316	0.429	0.341	6.30429936893209e-08	5	LOC107436525
5.66126375321036e-12	0.368223736396328	0.442	0.353	6.57782235485512e-08	5	LOC107440180
6.44793980642482e-12	0.421131819533366	0.355	0.27	7.491861261085e-08	5	LOC107438843
1.1315236955109e-11	0.290390563810301	0.577	0.485	1.31471738181412e-07	5	LOC107442270
2.35707385958909e-11	0.496073595992077	0.263	0.189	2.73868411745656e-07	5	LOC107448144
3.13506754228404e-11	0.327555321728527	0.476	0.385	3.64263497737983e-07	5	LOC107456160
4.62249389074325e-11	0.310250279694139	0.532	0.443	5.37087565165458e-07	5	LOC107451683
5.28534857985471e-11	0.256950031496852	0.679	0.595	6.14104651493319e-07	5	LOC107443494
1.41289681885415e-10	0.405472287662419	0.364	0.284	1.64164481382664e-06	5	LOC107456149
1.65266525623698e-10	0.394016940753388	0.382	0.301	1.92023176122175e-06	5	LOC107440725
2.02620922267846e-10	0.399750007264043	0.283	0.209	2.3542524958301e-06	5	LOC107457357
2.02868730992906e-10	0.34279220645047	0.424	0.342	2.35713178540658e-06	5	LOC107445993
2.27260535633264e-10	0.273823564782604	0.58	0.491	2.64054016352289e-06	5	LOC107449281
3.87618832203525e-10	0.421783013445035	0.315	0.24	4.50374321137276e-06	5	LOC107450685
4.25757630652831e-10	0.377743554214841	0.402	0.325	4.94687791055524e-06	5	LOC107436306
4.75304883728477e-10	0.382572280114121	0.269	0.196	5.52256744404117e-06	5	LOC107442189
7.91236728369233e-10	0.34769099970213	0.383	0.303	9.19337954692212e-06	5	LOC107453040
0	4.45395421144517	0.798	0.081	0	6	LOC107436695
0	3.76573236318884	0.536	0.045	0	6	LOC107447159
0	3.10465373562206	0.597	0.106	0	6	LOC107437991
0	3.10388876135917	0.472	0.059	0	6	LOC107449891
0	2.36766379028758	0.459	0.096	0	6	LOC107453167
0	3.3134110985096	0.415	0.059	0	6	LOC107450335
1.27079007687929e-188	1.79357388117351	0.421	0.125	1.47653099032605e-184	6	LOC107449746
6.39326056092008e-185	2.4142594074472	0.264	0.055	7.42832944573304e-181	6	LOC107453922
5.1288750569079e-140	1.88927322892772	0.323	0.096	5.95923992862129e-136	6	LOC107445428
1.30265426100939e-137	1.15317608995883	0.73	0.419	1.51355398586681e-133	6	LOC107439560
1.5551598584808e-132	1.55187792919809	0.32	0.095	1.80694023956884e-128	6	LOC107443622
2.15971542298637e-132	1.78802181210801	0.326	0.101	2.50937334996786e-128	6	LOC107451377
1.12733475749193e-125	1.05373688079982	0.715	0.404	1.30985025472987e-121	6	LOC107436894
6.92761317019218e-111	1.13238559557076	0.575	0.285	8.04919374244629e-107	6	LOC107449813
1.20586575627812e-105	1.00147619937067	0.666	0.371	1.40109542221955e-101	6	LOC107452032
2.43973976789826e-104	1.49668235240714	0.319	0.111	2.83473363632098e-100	6	LOC107437956
7.41613994321353e-94	1.20318774785958	0.441	0.196	8.61681300001981e-90	6	LOC107436679
1.10893198912931e-75	1.54871722894785	0.272	0.104	1.28846807816935e-71	6	LOC107445619
2.30652773572126e-66	1.09599514042723	0.45	0.244	2.67995457613454e-62	6	LOC107441771
5.53798670374173e-55	0.653871849945972	0.765	0.612	6.43458675107751e-51	6	LOC107449226
8.1075154178116e-55	0.84161769943792	0.515	0.314	9.42012216395529e-51	6	LOC107443911
1.64847001290291e-49	0.910924786717209	0.415	0.233	1.91535730799189e-45	6	LOC107451820
4.54173174059621e-49	0.972022363082737	0.391	0.217	5.27703810939874e-45	6	LOC107448983
7.1312393497178e-49	1.15769827983364	0.281	0.133	8.28578700043711e-45	6	LOC107454760
1.96580479818974e-46	1.15803040319665	0.268	0.127	2.28406859501666e-42	6	LOC107436801
8.10441022875572e-46	0.712464795871423	0.571	0.374	9.41651424479127e-42	6	LOC107451346
1.41316580754191e-45	1.00568630274163	0.294	0.145	1.64195735178295e-41	6	LOC107451809
2.09882689139408e-45	0.942663687257901	0.33	0.171	2.43862696511078e-41	6	LOC107447376
8.87715861541156e-43	1.09346368979385	0.301	0.156	1.03143705952467e-38	6	LOC107436573
1.67000505549751e-40	0.816584313557107	0.561	0.4	1.94037887398255e-36	6	LOC107439046
7.91397705269681e-34	0.50998874737966	0.541	0.363	9.19524993752843e-30	6	LOC110282721
3.23588583697811e-33	0.982138040982165	0.282	0.156	3.75977575398487e-29	6	LOC139426087
2.50953732982636e-30	0.53438112862685	0.623	0.468	2.91583142352525e-26	6	LOC107443710
2.1395205807175e-28	0.563122849739662	0.537	0.389	2.48590896273566e-24	6	LOC107446074
1.35726714385195e-27	0.524754188076465	0.614	0.475	1.57700869444158e-23	6	LOC107443261
5.01906088142128e-27	0.276358595049717	0.961	0.922	5.83164683812339e-23	6	LOC107454099
9.12228194973306e-27	0.505243475924554	0.411	0.268	1.05991793973948e-22	6	LOC107436212
1.8234425788898e-24	0.806709405884573	0.279	0.167	2.11865793241206e-20	6	LOC107447872
1.47072881909248e-23	0.471794691414794	0.607	0.474	1.70883981490355e-19	6	LOC107455372
1.59573335508668e-23	0.56079954015974	0.503	0.378	1.85408258527522e-19	6	LOC107438772
6.52364078391879e-23	0.269338751756059	0.946	0.901	7.57981822683524e-19	6	LOC107455393
1.75730426260328e-22	0.557816380499324	0.452	0.323	2.04181182271875e-18	6	LOC107438758
1.00753860823753e-21	0.653309556120091	0.318	0.206	1.17065910891118e-17	6	LOC107441952
3.03553629398033e-20	0.507907194760867	0.57	0.468	3.52698961997575e-16	6	LOC107445773
5.6064033532779e-19	0.424067283468009	0.547	0.418	6.51408005617359e-15	6	LOC107437002
1.39467598940844e-18	0.811585545196128	0.253	0.159	1.62047403209366e-14	6	LOC107448645
1.92051843013899e-18	0.473337097184348	0.514	0.399	2.23145036397849e-14	6	LOC107442955
1.20173613882735e-17	0.633479222295115	0.328	0.226	1.3962972197035e-13	6	LOC107445694
1.40031158632004e-17	0.384166498143462	0.442	0.319	1.62702203214525e-13	6	LOC107441543
1.09762865371078e-16	0.434108031839886	0.578	0.483	1.27533473274656e-12	6	LOC107449304
1.49156436411249e-15	0.447858025501106	0.432	0.324	1.7330486346623e-11	6	LOC107454259
5.63842299005655e-15	0.258884646685852	0.87	0.807	6.55128367214671e-11	6	LOC107441824
1.07565815684627e-14	0.403657968626254	0.487	0.384	1.24980721243968e-10	6	LOC107448683
5.95054979436823e-14	0.33759242666084	0.609	0.499	6.91394380607645e-10	6	LOC107449700
1.58120628678118e-12	0.285526317728551	0.696	0.616	1.83720358461105e-08	6	LOC107444097
2.97518889315548e-12	0.381440003639412	0.421	0.324	3.45687197495736e-08	6	LOC107449611
6.38454367268806e-12	0.390604906551254	0.437	0.348	7.41820129329625e-08	6	LOC107437528
6.94487861138948e-12	0.496485407320437	0.29	0.208	8.06925445857343e-08	6	LOC107440911
1.11638446666262e-11	0.330490184798545	0.525	0.431	1.2971271118153e-07	6	LOC107437340
1.26781078281989e-11	0.541430060322152	0.267	0.19	1.47306934855843e-07	6	LOC107439363
1.55475800119083e-11	0.548837397488316	0.31	0.233	1.80647332158362e-07	6	LOC107441107
4.61301844017457e-11	0.484377230589293	0.32	0.239	5.35986612563884e-07	6	LOC107457517
7.08736610761735e-11	0.316625817504079	0.515	0.42	8.2348106804406e-07	6	LOC107439899
4.97362168352516e-10	0.276851095904477	0.679	0.608	5.77885103408789e-06	6	LOC107438957
7.20665621790999e-10	0.466984573060559	0.311	0.237	8.37341385958962e-06	6	LOC107451508
0	5.92472814013486	0.952	0.04	0	7	LOC107457033
0	3.57094797189448	0.83	0.106	0	7	LOC107447500
0	1.83578783863004	0.874	0.279	0	7	LOC107450669
0	3.24818628568979	0.556	0.05	0	7	LOC107450672
0	2.05331365144178	0.663	0.189	0	7	LOC107447505
0	4.1571880275371	0.463	0.029	0	7	LOC107450671
0	6.85129155206843	0.376	0.005	0	7	LOC122269183
0	7.3355690662962	0.367	0.006	0	7	LOC122268908
0	6.52681988792846	0.331	0.006	0	7	LOC107450666
0	7.20263931946659	0.287	0.003	0	7	LOC107457037
1.3483591465952e-158	1.5620598117285	0.509	0.195	1.56665849242897e-154	7	LOC107444341
1.31008069434319e-129	1.20535498327332	0.613	0.289	1.52218275875735e-125	7	LOC139424846
2.35717598039514e-125	1.71987770255829	0.368	0.128	2.73880277162111e-121	7	LOC107447905
3.48469910707842e-88	1.0469431823878	0.305	0.109	4.04887189251442e-84	7	LOC107436695
3.93334955155009e-81	1.70906673216063	0.305	0.122	4.57015884394605e-77	7	LOC107448451
4.45084380781621e-75	1.11631893305622	0.415	0.198	5.17143542030166e-71	7	LOC107436679
1.29083682809517e-70	1.54673444352132	0.317	0.138	1.49982331056378e-66	7	LOC110282747
3.20955997053971e-67	0.939300313358078	0.615	0.397	3.72918772977009e-63	7	LOC107439046
1.19482518254712e-55	1.08626714375859	0.311	0.144	1.38826737960149e-51	7	LOC107453372
1.59308781094592e-54	0.593160262967397	0.776	0.611	1.85100872753807e-50	7	LOC107444097
3.04296604319641e-51	0.835632778690491	0.436	0.245	3.53562224558991e-47	7	LOC107441771
3.64355329555456e-50	0.719618893353934	0.749	0.613	4.23344457410484e-46	7	LOC107449226
1.6032587575745e-46	1.13899882698243	0.302	0.151	1.86282635042581e-42	7	LOC107450101
1.97126056397418e-43	0.907962519147565	0.329	0.171	2.2904076492816e-39	7	LOC107447376
4.18775379763211e-42	0.593955662814542	0.605	0.41	4.86575113746875e-38	7	LOC107436894
1.49181298660937e-39	0.862913502179727	0.375	0.216	1.73333750914143e-35	7	LOC107437748
1.96763415846593e-39	0.714168507711815	0.565	0.393	2.28619412872156e-35	7	LOC107453499
7.27280731102701e-35	0.607026723441536	0.588	0.427	8.45027481468228e-31	7	LOC107439560
1.9015839009419e-34	0.722737353042923	0.483	0.325	2.2094503345044e-30	7	LOC107436350
8.22184822466362e-33	0.794174848409498	0.386	0.239	9.55296545223666e-29	7	LOC107448616
9.56427817063978e-33	0.93046123628639	0.285	0.157	1.11127348064664e-28	7	LOC107436573
1.81433000574341e-29	0.962707332855631	0.293	0.173	2.10807003367327e-25	7	LOC107438015
2.06713593776755e-28	0.582434477996091	0.543	0.398	2.40180524609212e-24	7	LOC107442955
7.31176645895883e-28	0.530123871879675	0.617	0.475	8.49554144866426e-24	7	LOC107443261
5.64294256685208e-25	0.853674307853464	0.253	0.145	6.55653496842543e-21	7	LOC107437305
1.18102577924851e-23	0.451901301710651	0.606	0.474	1.37223385290884e-19	7	LOC107455372
1.76177428970245e-22	0.457976100687955	0.651	0.529	2.04700554720528e-18	7	LOC107439618
3.67926844241107e-22	0.453518622218293	0.615	0.48	4.27494200323743e-18	7	LOC107457539
9.14234804581588e-22	0.723163632550338	0.262	0.157	1.06224941944335e-17	7	LOC139426087
1.57749121543944e-21	0.454978269850563	0.596	0.47	1.83288704321909e-17	7	LOC107443710
4.13103525449786e-19	0.547453252187612	0.43	0.314	4.79984986220106e-15	7	LOC107457543
2.31863940711431e-18	0.406819536284501	0.599	0.484	2.69402712712612e-14	7	LOC107436358
1.63831383169696e-17	0.612488530178202	0.278	0.18	1.90355684104869e-13	7	LOC107443946
5.59243052728022e-17	0.711843555692239	0.283	0.189	6.49784502964689e-13	7	LOC107450063
5.36041556998621e-16	0.59626314184437	0.336	0.238	6.22826685076698e-12	7	LOC107457517
3.25860558701986e-15	0.643711324920595	0.315	0.225	3.78617383155838e-11	7	LOC107445534
1.40905577386976e-14	0.609499314733728	0.297	0.208	1.63718190365927e-10	7	LOC107457357
5.54127505016189e-13	0.781651168060114	0.279	0.203	6.43840748078311e-09	7	LOC107453771
2.71413167882602e-11	0.346858369725723	0.557	0.468	3.15354959762796e-07	7	LOC107445773
1.80310601026546e-10	0.553764266193813	0.307	0.232	2.09502887332744e-06	7	LOC107454167
2.18529526615194e-10	0.268383936772097	0.391	0.296	2.53909456974194e-06	7	LOC107449813
2.75253776909334e-10	0.382352847686756	0.407	0.325	3.19817363390956e-06	7	LOC107454259
3.39460434722539e-10	0.349071782337658	0.42	0.333	3.94419079104119e-06	7	LOC107436381
3.94949520293415e-10	0.516329470383085	0.273	0.201	4.58891847628918e-06	7	LOC107442925
7.36281359044836e-10	0.499628173984056	0.287	0.215	8.55485311074194e-06	7	LOC107454759
0	2.7728744093873	0.642	0.138	0	8	LOC107448645
0	3.65539237381462	0.511	0.047	0	8	LOC107447159
0	3.13790491601355	0.329	0.045	0	8	LOC107450100
9.23770283840166e-234	2.57359961206859	0.302	0.058	1.07332869279389e-229	8	LOC107441561
2.19608998937632e-201	2.38216173627017	0.361	0.093	2.55163695865634e-197	8	LOC107443622
3.3972946252141e-200	2.15699683311278	0.368	0.094	3.94731662503626e-196	8	LOC107450665
8.93470521120354e-118	1.41530406709159	0.554	0.275	1.03812339848974e-113	8	LOC107438946
8.8407502276236e-84	1.18969562612267	0.552	0.317	1.02720676894759e-79	8	LOC107449611
6.64034832465466e-76	0.987769229915238	0.608	0.374	7.71542071841625e-72	8	LOC107452032
1.10699668659098e-59	0.63144156011115	0.72	0.493	1.28621945015006e-55	8	LOC107449700
1.30457608290415e-58	1.07579838914768	0.374	0.188	1.51578695072634e-54	8	LOC139426036
4.46992196115232e-58	0.897244895975554	0.528	0.319	5.19360232666288e-54	8	LOC107454259
1.93150070527073e-44	0.659062602396814	0.579	0.387	2.24421066945406e-40	8	LOC107446074
3.78683360769848e-41	0.367232222147571	0.951	0.886	4.39992196878487e-37	8	LOC107451256
7.43847426417582e-41	0.324782147989576	0.982	0.902	8.64276324754589e-37	8	LOC107444945
4.0853621332631e-38	0.995536842338559	0.258	0.128	4.7467822626384e-34	8	LOC107436801
7.91406363910168e-38	0.544989436608371	0.815	0.766	9.19535054227224e-34	8	LOC107440500
5.91174296910246e-37	1.01320506198306	0.28	0.146	6.86885415580015e-33	8	LOC107451809
2.34188136756295e-35	0.706040824427556	0.474	0.312	2.72103196097139e-31	8	LOC107457543
4.53491458803453e-35	0.303264374751912	0.988	0.946	5.26911725983732e-31	8	LOC107441347
9.04417429504507e-33	0.660889955447821	0.369	0.217	1.05084261134129e-28	8	LOC107437748
1.7056727467695e-28	0.341131552042779	0.879	0.756	1.98182116447148e-24	8	LOC107440487
1.80854525078855e-26	0.413356113801158	0.537	0.376	2.10134872689122e-22	8	LOC107451346
8.97404349929826e-25	0.561773770388897	0.529	0.393	1.04269411418346e-20	8	LOC107437616
8.72004744342658e-21	0.666994599043659	0.298	0.188	1.01318231245173e-16	8	LOC107450063
1.27260094526503e-20	0.802204967612077	0.257	0.157	1.47863503830343e-16	8	LOC139426087
3.20553434190901e-20	0.646563282007993	0.308	0.199	3.72451035186408e-16	8	LOC107442925
6.18451247186983e-19	0.300355405995168	0.505	0.365	7.18578504106555e-15	8	LOC110282721
1.34332900022859e-16	0.252601947033155	0.812	0.715	1.5608139653656e-12	8	LOC107447334
3.62253314633426e-13	0.356589918287105	0.582	0.48	4.20902126272578e-09	8	LOC107438136
1.49152136380689e-12	0.600547374793708	0.25	0.171	1.73299867260722e-08	8	LOC107437772
1.83024771200337e-12	0.436138070475083	0.454	0.36	2.12656481657672e-08	8	LOC107451419
6.69913566502364e-12	0.481741989273135	0.359	0.272	7.78372572919097e-08	8	LOC107450820
1.97693945857758e-11	0.250352539475596	0.726	0.648	2.29700595692129e-07	8	LOC107440458
2.65402934241671e-11	0.26704766311657	0.642	0.539	3.08371669295397e-07	8	LOC107443783
3.84106793460527e-11	0.461996240601508	0.361	0.278	4.46293683321786e-07	8	LOC107438264
7.86145071671099e-11	0.345311079321845	0.445	0.353	9.1342195877465e-07	8	LOC107440180
8.21198071178253e-11	0.441899926595941	0.325	0.243	9.54150038902012e-07	8	LOC107450425
1.07957783243851e-10	0.452382156202248	0.319	0.239	1.25436148351031e-06	8	LOC107457517
1.56357346311188e-10	0.39769325374689	0.382	0.296	1.81671600678969e-06	8	LOC107454244
2.42195851696048e-10	0.334874756247486	0.474	0.386	2.81407360085639e-06	8	LOC107456160
3.30682245613961e-10	0.284814685450719	0.47	0.38	3.84219701178861e-06	8	LOC107438772
3.75826514403803e-10	0.465707598859897	0.301	0.226	4.36672827085778e-06	8	LOC107445534
5.11554646729754e-10	0.253002396207786	0.587	0.485	5.94375344035302e-06	8	LOC107442270
5.42377870077841e-10	0.508960648164461	0.254	0.183	6.30188847243443e-06	8	LOC107443808
7.24540817642971e-10	0.455621737649003	0.323	0.247	8.41843976019367e-06	8	LOC107455396
0	3.81302509009048	0.644	0.087	0	9	LOC107445619
0	6.6567888897196	0.568	0.02	0	9	LOC107436697
0	4.15991269789916	0.542	0.05	0	9	LOC107439679
0	2.45982274515226	0.671	0.187	0	9	LOC107452584
0	3.33845866811601	0.597	0.113	0	9	LOC107442891
0	2.35141334990531	0.637	0.163	0	9	LOC107448880
0	3.58746338989486	0.584	0.124	0	9	LOC107440496
0	2.72306283074047	0.549	0.117	0	9	LOC107444068
0	5.11772146076447	0.408	0.022	0	9	LOC107446902
0	4.29177292063819	0.41	0.028	0	9	LOC107443634
0	4.33159922504139	0.398	0.034	0	9	LOC107447687
0	3.87097595005769	0.392	0.042	0	9	LOC107437684
0	5.35286254652411	0.365	0.027	0	9	LOC107456793
0	3.54138817030681	0.337	0.044	0	9	LOC107450161
0	4.24853580575233	0.271	0.02	0	9	LOC122270190
1.03072709217346e-311	2.33184902073778	0.359	0.057	1.19760180839634e-307	9	LOC107437851
1.003671234744e-301	3.33849160569495	0.281	0.037	1.16616560764906e-297	9	LOC107445148
3.50906031441377e-220	3.88381218708524	0.324	0.068	4.07717717931736e-216	9	LOC107440570
1.18135657604567e-182	2.05757113871904	0.383	0.102	1.37261820570747e-178	9	LOC107453167
6.06175872073539e-181	2.41937233100305	0.317	0.074	7.04315745762245e-177	9	LOC107436243
3.04772215237609e-178	1.97383713092156	0.286	0.06	3.54114836884578e-174	9	LOC107448655
2.54697619240124e-176	1.92283402823778	0.421	0.125	2.959331637951e-172	9	LOC107443591
4.57031840259639e-169	2.08886517017965	0.587	0.26	5.31025295197674e-165	9	LOC107436212
3.1545432471407e-161	1.20071248083072	0.829	0.512	3.66526379885278e-157	9	LOC107450033
2.50579439853803e-156	2.26206412190743	0.283	0.066	2.91148251166133e-152	9	LOC107436847
5.51600067077481e-153	1.62465281187927	0.517	0.198	6.40904117937325e-149	9	LOC107457357
3.95720398201111e-140	1.73422882058964	0.526	0.225	4.59787530669871e-136	9	LOC107454354
3.00080359889161e-121	1.3906190450538	0.601	0.305	3.48663370155216e-117	9	LOC107450463
1.11048509898511e-118	1.74449914513224	0.371	0.129	1.2902726365108e-114	9	LOC107443562
4.72338499799049e-108	1.42416480011683	0.354	0.121	5.48810102916514e-104	9	LOC107437991
4.11385425507164e-105	1.8389298938719	0.312	0.103	4.77988725896774e-101	9	LOC107451377
4.80105702124417e-105	1.1390288532569	0.685	0.407	5.5783481529836e-101	9	LOC107436894
1.84763208884839e-103	1.86536242849898	0.287	0.091	2.14676372403295e-99	9	LOC107438554
1.33829058949557e-100	1.25767174989702	0.505	0.229	1.55495983593491e-96	9	LOC107436783
4.58628133118399e-95	1.06067328889107	0.574	0.287	5.32880027870268e-91	9	LOC107449813
4.41691236733283e-93	1.08184969048917	0.644	0.373	5.13201047960402e-89	9	LOC107452032
5.60162861484828e-88	1.99596132790361	0.266	0.089	6.50853228759221e-84	9	LOC107448750
1.24955149225468e-87	1.02906341283335	0.677	0.424	1.45185387885072e-83	9	LOC107439560
7.83117406203491e-82	1.696277277393	0.268	0.092	9.09904114267837e-78	9	LOC107437786
4.85431428554624e-78	1.75225475286272	0.323	0.132	5.64022776837617e-74	9	LOC107447905
1.56043995505778e-72	0.981741924573499	0.567	0.322	1.81307518378164e-68	9	LOC107436350
7.23676539645792e-72	1.35428330639801	0.342	0.146	8.40839771414445e-68	9	LOC107456088
1.39120960753104e-68	1.27435162499791	0.291	0.114	1.61644644299031e-64	9	LOC107437956
6.48939950938288e-67	1.2179076500315	0.393	0.187	7.54003328995196e-63	9	LOC139426036
8.19914294789833e-62	1.36680139856535	0.294	0.123	9.52658419116307e-58	9	LOC107455064
9.2590665160941e-61	1.25123518906934	0.336	0.154	1.07581093850497e-56	9	LOC139426087
1.06393484993798e-58	1.42325899674273	0.291	0.126	1.23618590214294e-54	9	LOC107436801
2.35417126598135e-58	1.56672654741434	0.263	0.109	2.73531159394373e-54	9	LOC107443771
3.66161437238879e-51	1.02660305466199	0.467	0.275	4.25442973927854e-47	9	LOC107451394
2.94747886825189e-50	1.1042115637061	0.379	0.203	3.42467569702187e-46	9	LOC107441952
7.81290199805542e-50	0.818477113938915	0.526	0.32	9.0778108315406e-46	9	LOC107438758
3.01805057457778e-49	1.30205829383391	0.252	0.108	3.50667296260192e-45	9	LOC107438641
1.95802080303647e-48	1.10330786823631	0.443	0.262	2.27502437104808e-44	9	LOC107449571
4.33054699804722e-48	1.01350968355342	0.425	0.242	5.03166255703107e-44	9	LOC107444770
2.76400482751775e-46	1.19613101088022	0.285	0.134	3.21149720909287e-42	9	LOC107454760
1.06287768038304e-45	1.26149193738741	0.345	0.185	1.23495757683706e-41	9	LOC107443647
1.74563591573995e-45	0.714185132013455	0.666	0.479	2.02825437049825e-41	9	LOC107449304
4.27356092841568e-45	0.876403837050585	0.569	0.402	4.96545044272618e-41	9	LOC107442556
1.10768925774728e-42	0.684356676285004	0.255	0.113	1.28702414857657e-38	9	LOC107436695
1.28438394427512e-42	0.950696233420335	0.37	0.201	1.49232570485327e-38	9	LOC107436679
1.72943347379986e-42	1.34141220528559	0.291	0.147	2.00942875320805e-38	9	LOC107457389
2.94188940941839e-38	1.04677441454658	0.45	0.291	3.41818130480322e-34	9	LOC107438834
6.9429682063466e-37	0.728667263218437	0.538	0.369	8.06703475895411e-33	9	LOC107451127
1.19411191848668e-34	0.902126604770436	0.518	0.365	1.38743863808967e-30	9	LOC110282721
2.17971350746146e-34	0.848868251879167	0.538	0.388	2.53260912431948e-30	9	LOC107441706
3.79685753856077e-34	0.573066923036973	0.671	0.497	4.41156877405376e-30	9	LOC107449700
6.58810675407349e-27	0.613913378062753	0.467	0.318	7.65472123755799e-23	9	LOC107443911
4.7344559618068e-26	0.8621439712007	0.312	0.188	5.50096438202332e-22	9	LOC107439363
5.54399009766414e-26	0.917530223114221	0.277	0.159	6.44156209447596e-22	9	LOC107453510
3.51718375187869e-25	0.866512597949706	0.304	0.183	4.08661580130785e-21	9	LOC107453618
3.66379078799974e-25	0.972283067593323	0.317	0.199	4.2569585165769e-21	9	LOC107442925
6.92860256333464e-25	0.912090356319359	0.259	0.148	8.05034331833852e-21	9	LOC107453372
9.60028971502768e-25	0.796618819029578	0.317	0.194	1.11545766198907e-20	9	LOC107448892
1.92986507962048e-23	1.04357772545969	0.252	0.147	2.24231023601103e-19	9	LOC107442127
4.4188773791922e-23	0.610524918315186	0.526	0.396	5.13429362688342e-19	9	LOC107453499
4.54704917065384e-23	0.707393043864018	0.343	0.218	5.28321643138269e-19	9	LOC107441912
2.72099356142246e-18	0.768588497103738	0.291	0.189	3.16152241901676e-14	9	LOC107450063
1.80974750601044e-17	0.699196402421287	0.308	0.206	2.10274562723353e-13	9	LOC107451797
3.55094011540198e-17	0.747389574901343	0.273	0.176	4.12583732008556e-13	9	LOC107450095
5.99313131407718e-17	0.882057305086948	0.474	0.405	6.96341927382628e-13	9	LOC107439046
1.11664209187939e-16	0.618371758230641	0.431	0.328	1.29742644655466e-12	9	LOC107438838
1.12975591717108e-16	0.571780517593947	0.368	0.26	1.31266340016108e-12	9	LOC107445612
4.09235573388021e-16	0.658422283656758	0.351	0.25	4.75490812719541e-12	9	LOC107449275
7.42079390007333e-16	0.771074967891566	0.279	0.188	8.62222043249521e-12	9	LOC107454977
4.44310152011711e-15	0.403273131904239	0.631	0.53	5.16243965622407e-11	9	LOC107439618
4.87569671373784e-14	0.426746600700289	0.436	0.327	5.665072011692e-10	9	LOC107451211
1.13656421791883e-13	0.406735025554423	0.576	0.478	1.32057396479989e-09	9	LOC107443261
3.79259083522061e-13	0.551892236277022	0.328	0.237	4.40661129144283e-09	9	LOC107451508
4.4991651280103e-13	0.581854136936212	0.314	0.225	5.22757996223517e-09	9	LOC107443324
8.86978489339842e-13	0.471205475611387	0.432	0.339	1.03058030676396e-08	9	LOC107441156
1.27199457397909e-12	0.533086364371728	0.297	0.208	1.4779304955063e-08	9	LOC107440911
2.18336049956686e-12	0.450757750618614	0.422	0.321	2.53684656444673e-08	9	LOC107441543
2.38710233695473e-11	0.537565420119066	0.315	0.23	2.7735742053077e-07	9	LOC107448763
2.21928266285531e-10	0.548286363697354	0.321	0.243	2.57858452597159e-06	9	LOC107440338
3.85613205315339e-10	0.421660812948302	0.431	0.349	4.48043983255893e-06	9	LOC107437528
8.56316301134351e-10	0.396349110255218	0.425	0.341	9.94953910288003e-06	9	LOC107448298
0	3.92039893695245	0.974	0.132	0	10	LOC107444121
1.21032082868087e-142	1.88518046514378	0.349	0.097	1.4062717708443e-138	10	LOC107450665
2.00273160249575e-142	1.33710300643424	0.697	0.35	2.32697384893982e-138	10	LOC107441868
2.39650994013297e-129	1.47974829732334	0.504	0.196	2.78450489944049e-125	10	LOC107452584
1.28272798283664e-112	2.05560589600736	0.297	0.088	1.49040164325789e-108	10	LOC107447507
1.34972206545436e-112	1.65452657919018	0.467	0.194	1.56824206785142e-108	10	LOC107442769
8.6627789701941e-69	1.37355180459324	0.361	0.155	1.00652828854685e-64	10	LOC107448645
5.17111385466018e-66	0.954534517857203	0.462	0.225	6.00831718772966e-62	10	LOC107454167
1.35514530780952e-63	1.45134640497612	0.259	0.096	1.57454333314388e-59	10	LOC107453587
6.68889998978227e-59	0.698113511613602	0.633	0.373	7.77183289812802e-55	10	LOC107451346
4.21115495747691e-53	0.910276828953218	0.425	0.216	4.89294094509243e-49	10	LOC107437748
3.49822916709876e-48	0.442659167485324	0.949	0.853	4.06459246925205e-44	10	LOC107438795
2.18717952823446e-47	0.813290062179474	0.547	0.34	2.54128389385562e-43	10	LOC107446842
2.24109386486723e-47	0.507963986610183	0.871	0.702	2.60392696158924e-43	10	LOC107456524
1.83278846094607e-43	0.79526794299037	0.475	0.275	2.12951691277324e-39	10	LOC107451394
2.1260395126561e-40	0.892455768351992	0.409	0.231	2.47024530975512e-36	10	LOC107454357
4.5376238265345e-40	0.924914863033198	0.355	0.187	5.27226512405044e-36	10	LOC107450063
8.16966699551875e-39	1.12509374983712	0.279	0.135	9.49233608209324e-35	10	LOC107454760
4.34085308321932e-38	0.335534946766525	0.971	0.904	5.04363719739253e-34	10	LOC107444945
1.71163844943194e-37	0.374978647135737	0.953	0.884	1.98875271439497e-33	10	LOC107457378
5.63722130971295e-32	0.888365276410166	0.292	0.153	6.54988743975547e-28	10	LOC107450101
1.23902670456857e-31	0.295232821507864	0.986	0.947	1.43962512803822e-27	10	LOC107441347
3.92130342255908e-30	0.513322609042871	0.684	0.514	4.5561624466714e-26	10	LOC107456959
1.50580048815643e-26	0.403599056763394	0.835	0.715	1.74958958718896e-22	10	LOC107447334
1.52803580546876e-24	0.446553682048061	0.728	0.594	1.77542480237416e-20	10	LOC107443494
1.96183180969007e-24	0.350072601122437	0.859	0.758	2.27945237967889e-20	10	LOC107440487
2.15380464290768e-24	0.618423396016689	0.504	0.359	2.50250561459444e-20	10	LOC107439814
2.60651927844118e-24	0.570435669833986	0.477	0.323	3.02851474962081e-20	10	LOC107454259
